# accelerometer data
# file: 'rgbd_dataset_freiburg2_xyz.bag'
# timestamp ax ay az
1311867200.184187 0.227505 7.555551 -5.567878
1311867200.187373 0.227505 7.603447 -5.567878
1311867200.188481 0.227505 7.603447 -5.567878
1311867200.192073 0.227505 7.567525 -5.951044
1311867200.193064 0.227505 7.567525 -5.951044
1311867200.196324 0.323296 7.747134 -5.759461
1311867200.197339 0.323296 7.747134 -5.759461
1311867200.200953 0.371192 7.747134 -5.759461
1311867200.201965 0.371192 7.747134 -5.759461
1311867200.203223 0.371192 7.747134 -5.759461
1311867200.204202 0.371192 7.747134 -5.759461
1311867200.207361 0.227505 7.938717 -5.759461
1311867200.208472 0.227505 7.938717 -5.759461
1311867200.212085 0.407114 7.842925 -5.951044
1311867200.213066 0.407114 7.842925 -5.951044
1311867200.216323 0.455009 7.747134 -6.094731
1311867200.217307 0.455009 7.747134 -6.094731
1311867200.221030 0.407114 7.842925 -5.951044
1311867200.222734 0.407114 7.842925 -5.951044
1311867200.223990 0.407114 7.842925 -5.951044
1311867200.227069 0.502905 7.651342 -6.094731
1311867200.228061 0.502905 7.651342 -6.094731
1311867200.231369 0.502905 7.747134 -5.951044
1311867200.232449 0.502905 7.747134 -5.951044
1311867200.235968 0.431062 7.579499 -6.046835
1311867200.236972 0.431062 7.579499 -6.046835
1311867200.238207 0.431062 7.579499 -6.046835
1311867200.239375 0.431062 7.579499 -6.046835
1311867200.242453 0.407114 7.555551 -5.855253
1311867200.243438 0.407114 7.555551 -5.855253
1311867200.246975 0.371192 7.531603 -5.759461
1311867200.248070 0.371192 7.531603 -5.759461
1311867200.251203 0.227505 7.459759 -5.855253
1311867200.252195 0.227505 7.459759 -5.855253
1311867200.253440 0.227505 7.459759 -5.855253
1311867200.254450 0.227505 7.459759 -5.855253
1311867200.258109 0.227505 7.459759 -5.759461
1311867200.259108 0.227505 7.459759 -5.759461
1311867200.262354 0.323296 7.363968 -5.567878
1311867200.263356 0.323296 7.363968 -5.567878
1311867200.266988 0.395140 7.363968 -5.567878
1311867200.268012 0.395140 7.363968 -5.567878
1311867200.271202 0.227505 7.555551 -5.567878
1311867200.272348 0.227505 7.555551 -5.567878
1311867200.273465 0.227505 7.555551 -5.567878
1311867200.274478 0.227505 7.555551 -5.567878
1311867200.278127 0.407114 7.555551 -5.759461
1311867200.279232 0.407114 7.555551 -5.759461
1311867200.282455 0.407114 7.747134 -5.759461
1311867200.283463 0.407114 7.747134 -5.759461
1311867200.287155 0.407114 7.842925 -5.759461
1311867200.288068 0.407114 7.842925 -5.759461
1311867200.291322 0.407114 7.842925 -5.951044
1311867200.292323 0.407114 7.842925 -5.951044
1311867200.295955 0.431062 7.842925 -6.046835
1311867200.296946 0.431062 7.842925 -6.046835
1311867200.298221 0.431062 7.842925 -6.046835
1311867200.299248 0.431062 7.842925 -6.046835
1311867200.302371 0.502905 7.938717 -6.118679
1311867200.303346 0.502905 7.938717 -6.118679
1311867200.307001 0.502905 7.950691 -6.046835
1311867200.308110 0.502905 7.950691 -6.046835
1311867200.311226 0.502905 7.938717 -6.142627
1311867200.312322 0.502905 7.938717 -6.142627
1311867200.313448 0.502905 7.938717 -6.142627
1311867200.314581 0.502905 7.938717 -6.142627
1311867200.318102 0.455009 7.938717 -6.094731
1311867200.319084 0.455009 7.938717 -6.094731
1311867200.322361 0.598697 7.842925 -6.142627
1311867200.323467 0.598697 7.842925 -6.142627
1311867200.326974 0.407114 7.747134 -5.855253
1311867200.328111 0.407114 7.747134 -5.855253
1311867200.331292 0.502905 7.603447 -5.951044
1311867200.332409 0.502905 7.603447 -5.951044
1311867200.333454 0.502905 7.603447 -5.951044
1311867200.334445 0.502905 7.603447 -5.951044
1311867200.338119 0.502905 7.555551 -5.759461
1311867200.339807 0.502905 7.555551 -5.759461
1311867200.342324 0.407114 7.507655 -5.759461
1311867200.343498 0.407114 7.507655 -5.759461
1311867200.346977 0.407114 7.555551 -5.759461
1311867200.348100 0.407114 7.555551 -5.759461
1311867200.351223 0.395140 7.555551 -5.759461
1311867200.352369 0.395140 7.555551 -5.759461
1311867200.353469 0.395140 7.555551 -5.759461
1311867200.354495 0.395140 7.555551 -5.759461
1311867200.358086 0.407114 7.747134 -5.855253
1311867200.359078 0.407114 7.747134 -5.855253
1311867200.362336 0.323296 7.651342 -5.759461
1311867200.363349 0.323296 7.651342 -5.759461
1311867200.366944 0.407114 7.747134 -5.783409
1311867200.367950 0.407114 7.747134 -5.783409
1311867200.371226 0.323296 7.938717 -5.951044
1311867200.372219 0.323296 7.938717 -5.951044
1311867200.373460 0.323296 7.938717 -5.951044
1311867200.374520 0.323296 7.938717 -5.951044
1311867200.378089 0.407114 7.842925 -5.855253
1311867200.379092 0.407114 7.842925 -5.855253
1311867200.382337 0.395140 7.842925 -5.855253
1311867200.383363 0.395140 7.842925 -5.855253
1311867200.387029 0.407114 7.747134 -6.046835
1311867200.388011 0.407114 7.747134 -6.046835
1311867200.389251 0.407114 7.747134 -6.046835
1311867200.392334 0.407114 7.842925 -5.951044
1311867200.393328 0.407114 7.842925 -5.951044
1311867200.396963 0.407114 7.890821 -5.951044
1311867200.398017 0.407114 7.890821 -5.951044
1311867200.401209 0.371192 7.747134 -5.855253
1311867200.402246 0.371192 7.747134 -5.855253
1311867200.403504 0.371192 7.747134 -5.855253
1311867200.404529 0.371192 7.747134 -5.855253
1311867200.408127 0.323296 7.651342 -5.783409
1311867200.409111 0.323296 7.651342 -5.783409
1311867200.412342 0.323296 7.651342 -5.759461
1311867200.413327 0.323296 7.651342 -5.759461
1311867200.416615 0.227505 7.603447 -5.747487
1311867200.417922 0.227505 7.603447 -5.747487
1311867200.421259 0.227505 7.579499 -5.567878
1311867200.422196 0.227505 7.579499 -5.567878
1311867200.423450 0.227505 7.579499 -5.567878
1311867200.424459 0.227505 7.579499 -5.567878
1311867200.428083 0.323296 7.555551 -5.663670
1311867200.429117 0.323296 7.555551 -5.663670
1311867200.432405 0.323296 7.555551 -5.663670
1311867200.433372 0.323296 7.555551 -5.663670
1311867200.436964 0.407114 7.555551 -5.567878
1311867200.437968 0.407114 7.555551 -5.567878
1311867200.441319 0.407114 7.555551 -5.759461
1311867200.442235 0.407114 7.555551 -5.759461
1311867200.443460 0.407114 7.555551 -5.759461
1311867200.444613 0.407114 7.555551 -5.759461
1311867200.448123 0.227505 7.603447 -5.807357
1311867200.449206 0.227505 7.603447 -5.807357
1311867200.452342 0.071844 7.747134 -5.951044
1311867200.453463 0.071844 7.747134 -5.951044
1311867200.457115 0.071844 7.938717 -5.855253
1311867200.458106 0.071844 7.938717 -5.855253
1311867200.461363 0.323296 7.926743 -6.094731
1311867200.462366 0.323296 7.926743 -6.094731
1311867200.466043 0.227505 7.842925 -6.142627
1311867200.466990 0.227505 7.842925 -6.142627
1311867200.468211 0.227505 7.842925 -6.142627
1311867200.469224 0.227505 7.842925 -6.142627
1311867200.472482 0.323296 7.842925 -5.951044
1311867200.473481 0.323296 7.842925 -5.951044
1311867200.477114 0.227505 7.842925 -5.951044
1311867200.478112 0.227505 7.842925 -5.951044
1311867200.481349 0.227505 7.747134 -5.951044
1311867200.482340 0.227505 7.747134 -5.951044
1311867200.485873 0.371192 7.747134 -5.951044
1311867200.487035 0.371192 7.747134 -5.951044
1311867200.488222 0.371192 7.747134 -5.951044
1311867200.489229 0.371192 7.747134 -5.951044
1311867200.492468 0.227505 7.651342 -5.759461
1311867200.493460 0.227505 7.651342 -5.759461
1311867200.496983 0.227505 7.555551 -5.951044
1311867200.498091 0.227505 7.555551 -5.951044
1311867200.501340 0.227505 7.507655 -5.759461
1311867200.502253 0.227505 7.507655 -5.759461
1311867200.503502 0.227505 7.507655 -5.759461
1311867200.504647 0.227505 7.507655 -5.759461
1311867200.508094 0.227505 7.459759 -5.759461
1311867200.509113 0.227505 7.459759 -5.759461
1311867200.512370 0.323296 7.459759 -5.759461
1311867200.513328 0.323296 7.459759 -5.759461
1311867200.516973 0.071844 7.363968 -5.567878
1311867200.517960 0.071844 7.363968 -5.567878
1311867200.518982 0.071844 7.363968 -5.567878
1311867200.522402 0.227505 7.363968 -5.567878
1311867200.523362 0.227505 7.363968 -5.567878
1311867200.526465 0.371192 7.459759 -5.567878
1311867200.527626 0.371192 7.459759 -5.567878
1311867200.531111 0.371192 7.459759 -5.759461
1311867200.532228 0.371192 7.459759 -5.759461
1311867200.533508 0.371192 7.459759 -5.759461
1311867200.534457 0.371192 7.459759 -5.759461
1311867200.537993 0.323296 7.363968 -5.759461
1311867200.538997 0.323296 7.363968 -5.759461
1311867200.542377 0.227505 7.555551 -5.759461
1311867200.543331 0.227505 7.555551 -5.759461
1311867200.547003 0.407114 7.555551 -5.855253
1311867200.548087 0.407114 7.555551 -5.855253
1311867200.549090 0.407114 7.555551 -5.855253
1311867200.552364 0.407114 7.651342 -5.951044
1311867200.553355 0.407114 7.651342 -5.951044
1311867200.556973 0.323296 7.747134 -5.855253
1311867200.557968 0.323296 7.747134 -5.855253
1311867200.561271 0.323296 7.747134 -6.046835
1311867200.562263 0.323296 7.747134 -6.046835
1311867200.563504 0.323296 7.747134 -6.046835
1311867200.564502 0.323296 7.747134 -6.046835
1311867200.568123 0.371192 7.747134 -6.046835
1311867200.569115 0.371192 7.747134 -6.046835
1311867200.572349 0.323296 7.747134 -5.951044
1311867200.573363 0.323296 7.747134 -5.951044
1311867200.576988 0.407114 7.579499 -5.855253
1311867200.578021 0.407114 7.579499 -5.855253
1311867200.581224 0.407114 7.651342 -5.759461
1311867200.582209 0.407114 7.651342 -5.759461
1311867200.583606 0.407114 7.651342 -5.759461
1311867200.586993 0.371192 7.555551 -6.046835
1311867200.588097 0.371192 7.555551 -6.046835
1311867200.591219 0.407114 7.531603 -5.951044
1311867200.592344 0.407114 7.531603 -5.951044
1311867200.593488 0.407114 7.531603 -5.951044
1311867200.594587 0.407114 7.531603 -5.951044
1311867200.598053 0.323296 7.555551 -6.094731
1311867200.599270 0.323296 7.555551 -6.094731
1311867200.602488 0.371192 7.555551 -5.855253
1311867200.603493 0.371192 7.555551 -5.855253
1311867200.607163 0.323296 7.555551 -6.142627
1311867200.608146 0.323296 7.555551 -6.142627
1311867200.611425 0.227505 7.531603 -6.142627
1311867200.612345 0.227505 7.531603 -6.142627
1311867200.615987 0.035922 7.555551 -5.855253
1311867200.616932 0.035922 7.555551 -5.855253
1311867200.618245 0.035922 7.555551 -5.855253
1311867200.619249 0.035922 7.555551 -5.855253
1311867200.622482 0.227505 7.363968 -5.855253
1311867200.623474 0.227505 7.363968 -5.855253
1311867200.627120 0.119739 7.555551 -5.855253
1311867200.628119 0.119739 7.555551 -5.855253
1311867200.631350 0.227505 7.555551 -5.855253
1311867200.632390 0.227505 7.555551 -5.855253
1311867200.636018 0.323296 7.543577 -6.046835
1311867200.637010 0.323296 7.543577 -6.046835
1311867200.638278 0.323296 7.543577 -6.046835
1311867200.639227 0.323296 7.543577 -6.046835
1311867200.642393 0.323296 7.579499 -6.046835
1311867200.643338 0.323296 7.579499 -6.046835
1311867200.647007 0.407114 7.555551 -5.951044
1311867200.647965 0.407114 7.555551 -5.951044
1311867200.651238 0.407114 7.579499 -5.855253
1311867200.652355 0.407114 7.579499 -5.855253
1311867200.653486 0.407114 7.579499 -5.855253
1311867200.654638 0.407114 7.579499 -5.855253
1311867200.658089 0.407114 7.747134 -6.130653
1311867200.659239 0.407114 7.747134 -6.130653
1311867200.662519 0.407114 7.890821 -6.154601
1311867200.663490 0.407114 7.890821 -6.154601
1311867200.666996 0.371192 7.747134 -6.046835
1311867200.668103 0.371192 7.747134 -6.046835
1311867200.671244 0.407114 7.842925 -6.166575
1311867200.672362 0.407114 7.842925 -6.166575
1311867200.673624 0.407114 7.842925 -6.166575
1311867200.675011 0.407114 7.842925 -6.166575
1311867200.678276 0.371192 7.603447 -5.783409
1311867200.679246 0.371192 7.603447 -5.783409
1311867200.682353 0.371192 7.567525 -5.807357
1311867200.683466 0.371192 7.567525 -5.807357
1311867200.686991 0.119739 7.555551 -5.759461
1311867200.688231 0.119739 7.555551 -5.759461
1311867200.692497 0.227505 7.555551 -5.735513
1311867200.693337 0.227505 7.555551 -5.735513
1311867200.694339 0.227505 7.555551 -5.735513
1311867200.697474 0.227505 7.555551 -5.711565
1311867200.698508 0.227505 7.555551 -5.711565
1311867200.702120 0.035922 7.579499 -5.567878
1311867200.703127 0.035922 7.579499 -5.567878
1311867200.706368 0.071844 7.555551 -5.759461
1311867200.707382 0.071844 7.555551 -5.759461
1311867200.710997 0.227505 7.555551 -5.567878
1311867200.712111 0.227505 7.555551 -5.567878
1311867200.713235 0.227505 7.555551 -5.567878
1311867200.714339 0.227505 7.555551 -5.567878
1311867200.717500 0.407114 7.555551 -5.759461
1311867200.718477 0.407114 7.555551 -5.759461
1311867200.722151 0.371192 7.555551 -5.771435
1311867200.723147 0.371192 7.555551 -5.771435
1311867200.726391 0.227505 7.603447 -5.807357
1311867200.727345 0.227505 7.603447 -5.807357
1311867200.731000 0.371192 7.603447 -5.759461
1311867200.732137 0.371192 7.603447 -5.759461
1311867200.733135 0.371192 7.603447 -5.759461
1311867200.736396 0.407114 7.555551 -6.046835
1311867200.737372 0.407114 7.555551 -6.046835
1311867200.740998 0.407114 7.555551 -5.855253
1311867200.741977 0.407114 7.555551 -5.855253
1311867200.743231 0.407114 7.555551 -5.855253
1311867200.744344 0.407114 7.555551 -5.855253
1311867200.747645 0.407114 7.747134 -5.807357
1311867200.748991 0.407114 7.747134 -5.807357
1311867200.752141 0.407114 7.555551 -6.130653
1311867200.753128 0.407114 7.555551 -6.130653
1311867200.756374 0.431062 7.579499 -5.855253
1311867200.757475 0.431062 7.579499 -5.855253
1311867200.761091 0.371192 7.747134 -6.046835
1311867200.761992 0.371192 7.747134 -6.046835
1311867200.763262 0.371192 7.747134 -6.046835
1311867200.764237 0.371192 7.747134 -6.046835
1311867200.767530 0.371192 7.747134 -6.118679
1311867200.768502 0.371192 7.747134 -6.118679
1311867200.772130 0.323296 7.747134 -6.046835
1311867200.773122 0.323296 7.747134 -6.046835
1311867200.776388 0.071844 7.603447 -5.951044
1311867200.777371 0.071844 7.603447 -5.951044
1311867200.778659 0.071844 7.603447 -5.951044
1311867200.781648 0.071844 7.603447 -5.951044
1311867200.783101 0.227505 7.531603 -6.046835
1311867200.784224 0.227505 7.531603 -6.046835
1311867200.787451 0.119739 7.555551 -5.759461
1311867200.788507 0.119739 7.555551 -5.759461
1311867200.792151 0.227505 7.555551 -5.855253
1311867200.793138 0.227505 7.555551 -5.855253
1311867200.796395 0.227505 7.555551 -5.759461
1311867200.797378 0.227505 7.555551 -5.759461
1311867200.800984 0.227505 7.531603 -5.711565
1311867200.801997 0.227505 7.531603 -5.711565
1311867200.803271 0.227505 7.531603 -5.711565
1311867200.804396 0.227505 7.531603 -5.711565
1311867200.807529 0.407114 7.363968 -5.855253
1311867200.808527 0.407114 7.363968 -5.855253
1311867200.812146 0.227505 7.363968 -5.747487
1311867200.813092 0.227505 7.363968 -5.747487
1311867200.816370 0.323296 7.459759 -5.759461
1311867200.817352 0.323296 7.459759 -5.759461
1311867200.819702 0.323296 7.459759 -5.759461
1311867200.822081 0.323296 7.555551 -5.759461
1311867200.823118 0.323296 7.555551 -5.759461
1311867200.826444 0.227505 7.555551 -5.759461
1311867200.827383 0.227505 7.555551 -5.759461
1311867200.830999 0.119739 7.579499 -5.855253
1311867200.831971 0.119739 7.579499 -5.855253
1311867200.833277 0.119739 7.579499 -5.855253
1311867200.834310 0.119739 7.579499 -5.855253
1311867200.837567 0.227505 7.651342 -6.094731
1311867200.838527 0.227505 7.651342 -6.094731
1311867200.842111 0.119739 7.651342 -5.951044
1311867200.843101 0.119739 7.651342 -5.951044
1311867200.846416 0.227505 7.747134 -6.046835
1311867200.847371 0.227505 7.747134 -6.046835
1311867200.850998 0.227505 7.747134 -6.142627
1311867200.852006 0.227505 7.747134 -6.142627
1311867200.853017 0.227505 7.747134 -6.142627
1311867200.856381 0.047896 7.938717 -6.130653
1311867200.857382 0.047896 7.938717 -6.130653
1311867200.860995 0.323296 7.747134 -6.154601
1311867200.862046 0.323296 7.747134 -6.154601
1311867200.863268 0.323296 7.747134 -6.154601
1311867200.864265 0.323296 7.747134 -6.154601
1311867200.867396 0.323296 7.651342 -6.142627
1311867200.868554 0.323296 7.651342 -6.142627
1311867200.872004 0.227505 7.651342 -6.094731
1311867200.873001 0.227505 7.651342 -6.094731
1311867200.876280 0.119739 7.747134 -6.334210
1311867200.877299 0.119739 7.747134 -6.334210
1311867200.878531 0.119739 7.747134 -6.334210
1311867200.879521 0.119739 7.747134 -6.334210
1311867200.883126 0.227505 7.603447 -6.238418
1311867200.884234 0.227505 7.603447 -6.238418
1311867200.887398 0.071844 7.567525 -6.190523
1311867200.888495 0.071844 7.567525 -6.190523
1311867200.891993 0.227505 7.651342 -6.142627
1311867200.893110 0.227505 7.651342 -6.142627
1311867200.896263 0.227505 7.603447 -6.142627
1311867200.897382 0.227505 7.603447 -6.142627
1311867200.898529 0.227505 7.603447 -6.142627
1311867200.899668 0.227505 7.603447 -6.142627
1311867200.903146 0.227505 7.555551 -6.142627
1311867200.904248 0.227505 7.555551 -6.142627
1311867200.907403 0.227505 7.555551 -6.142627
1311867200.908518 0.227505 7.555551 -6.142627
1311867200.911996 0.323296 7.555551 -6.094731
1311867200.913015 0.323296 7.555551 -6.094731
1311867200.916298 0.119739 7.555551 -6.118679
1311867200.917408 0.119739 7.555551 -6.118679
1311867200.918539 0.119739 7.555551 -6.118679
1311867200.919794 0.119739 7.555551 -6.118679
1311867200.923171 0.227505 7.555551 -6.238418
1311867200.924249 0.227505 7.555551 -6.238418
1311867200.927391 0.047896 7.555551 -6.094731
1311867200.928517 0.047896 7.555551 -6.094731
1311867200.932150 0.023948 7.507655 -6.166575
1311867200.933147 0.023948 7.507655 -6.166575
1311867200.936437 0.023948 7.555551 -6.130653
1311867200.937390 0.023948 7.555551 -6.130653
1311867200.941004 -0.011974 7.555551 -6.190523
1311867200.941979 -0.011974 7.555551 -6.190523
1311867200.943290 -0.011974 7.555551 -6.190523
1311867200.944283 -0.011974 7.555551 -6.190523
1311867200.947554 -0.059870 7.842925 -6.190523
1311867200.948551 -0.059870 7.842925 -6.190523
1311867200.952174 -0.059870 7.890821 -6.334210
1311867200.953150 -0.059870 7.890821 -6.334210
1311867200.956401 0.023948 7.842925 -6.334210
1311867200.957385 0.023948 7.842925 -6.334210
1311867200.960999 0.023948 7.603447 -6.142627
1311867200.962020 0.023948 7.603447 -6.142627
1311867200.963342 0.023948 7.603447 -6.142627
1311867200.964466 0.023948 7.603447 -6.142627
1311867200.967400 0.023948 7.747134 -5.951044
1311867200.968499 0.023948 7.747134 -5.951044
1311867200.972141 0.023948 7.555551 -6.142627
1311867200.973157 0.023948 7.555551 -6.142627
1311867200.976448 0.227505 7.555551 -5.951044
1311867200.977395 0.227505 7.555551 -5.951044
1311867200.981003 0.227505 7.555551 -5.759461
1311867200.981986 0.227505 7.555551 -5.759461
1311867200.983237 0.227505 7.555551 -5.759461
1311867200.984241 0.227505 7.555551 -5.759461
1311867200.987559 0.119739 7.555551 -5.855253
1311867200.988550 0.119739 7.555551 -5.855253
1311867200.992169 0.119739 7.555551 -5.759461
1311867200.993119 0.119739 7.555551 -5.759461
1311867200.996399 0.119739 7.531603 -5.759461
1311867200.997388 0.119739 7.531603 -5.759461
1311867201.001010 0.035922 7.555551 -5.759461
1311867201.002021 0.035922 7.555551 -5.759461
1311867201.003284 0.035922 7.555551 -5.759461
1311867201.004291 0.035922 7.555551 -5.759461
1311867201.007420 0.035922 7.555551 -5.759461
1311867201.008527 0.035922 7.555551 -5.759461
1311867201.012151 0.023948 7.555551 -5.759461
1311867201.013108 0.023948 7.555551 -5.759461
1311867201.016394 0.023948 7.555551 -5.855253
1311867201.017361 0.023948 7.555551 -5.855253
1311867201.021015 0.071844 7.555551 -6.046835
1311867201.022069 0.071844 7.555551 -6.046835
1311867201.023524 0.071844 7.555551 -6.046835
1311867201.026393 0.227505 7.651342 -6.190523
1311867201.027482 0.227505 7.651342 -6.190523
1311867201.030998 0.323296 7.651342 -6.154601
1311867201.032029 0.323296 7.651342 -6.154601
1311867201.033280 0.323296 7.651342 -6.154601
1311867201.034386 0.323296 7.651342 -6.154601
1311867201.037555 0.227505 7.651342 -6.142627
1311867201.038506 0.227505 7.651342 -6.142627
1311867201.042009 0.227505 7.747134 -6.046835
1311867201.042990 0.227505 7.747134 -6.046835
1311867201.046323 0.227505 7.603447 -6.142627
1311867201.047314 0.227505 7.603447 -6.142627
1311867201.048622 0.227505 7.603447 -6.142627
1311867201.049639 0.227505 7.603447 -6.142627
1311867201.053149 0.227505 7.555551 -6.142627
1311867201.054137 0.227505 7.555551 -6.142627
1311867201.057399 0.227505 7.651342 -5.759461
1311867201.058386 0.227505 7.651342 -5.759461
1311867201.062010 0.119739 7.459759 -5.855253
1311867201.062996 0.119739 7.459759 -5.855253
1311867201.066272 0.119739 7.459759 -5.855253
1311867201.067269 0.119739 7.459759 -5.855253
1311867201.068499 0.119739 7.459759 -5.855253
1311867201.069494 0.119739 7.459759 -5.855253
1311867201.073184 0.119739 7.555551 -5.759461
1311867201.074155 0.119739 7.555551 -5.759461
1311867201.077420 0.119739 7.507655 -5.567878
1311867201.078374 0.119739 7.507655 -5.567878
1311867201.082016 0.227505 7.459759 -5.663670
1311867201.083047 0.227505 7.459759 -5.663670
1311867201.086221 0.227505 7.555551 -5.567878
1311867201.087378 0.227505 7.555551 -5.567878
1311867201.088929 0.227505 7.555551 -5.567878
1311867201.089987 0.227505 7.555551 -5.567878
1311867201.093266 0.227505 7.555551 -5.424191
1311867201.094245 0.227505 7.555551 -5.424191
1311867201.097667 0.119739 7.555551 -5.663670
1311867201.098533 0.119739 7.555551 -5.663670
1311867201.102157 0.119739 7.555551 -5.759461
1311867201.103145 0.119739 7.555551 -5.759461
1311867201.106432 0.071844 7.651342 -5.567878
1311867201.107393 0.071844 7.651342 -5.567878
1311867201.111046 0.407114 7.579499 -5.807357
1311867201.111993 0.407114 7.579499 -5.807357
1311867201.113244 0.407114 7.579499 -5.807357
1311867201.114242 0.407114 7.579499 -5.807357
1311867201.117520 0.407114 7.555551 -5.855253
1311867201.118529 0.407114 7.555551 -5.855253
1311867201.122020 0.407114 7.603447 -5.951044
1311867201.123167 0.407114 7.603447 -5.951044
1311867201.126457 0.431062 7.555551 -5.951044
1311867201.127404 0.431062 7.555551 -5.951044
1311867201.130658 0.502905 7.651342 -5.951044
1311867201.132041 0.502905 7.651342 -5.951044
1311867201.133288 0.502905 7.651342 -5.951044
1311867201.134285 0.502905 7.651342 -5.951044
1311867201.137565 0.407114 7.842925 -6.046835
1311867201.138616 0.407114 7.842925 -6.046835
1311867201.142132 0.371192 7.747134 -6.142627
1311867201.143124 0.371192 7.747134 -6.142627
1311867201.146379 0.407114 7.842925 -6.142627
1311867201.147393 0.407114 7.842925 -6.142627
1311867201.153603 0.227505 7.890821 -6.142627
1311867201.156013 0.227505 7.938717 -6.154601
1311867201.157167 0.227505 7.938717 -6.154601
1311867201.158121 0.227505 7.938717 -6.154601
1311867201.161373 0.323296 7.842925 -6.130653
1311867201.162408 0.323296 7.842925 -6.130653
1311867201.164029 0.323296 7.842925 -6.130653
1311867201.167182 0.407114 7.651342 -5.759461
1311867201.168141 0.407114 7.651342 -5.759461
1311867201.171328 0.227505 7.651342 -5.759461
1311867201.172390 0.227505 7.651342 -5.759461
1311867201.174027 0.227505 7.651342 -5.759461
1311867201.177184 0.227505 7.555551 -5.759461
1311867201.178160 0.227505 7.555551 -5.759461
1311867201.181387 0.371192 7.555551 -5.807357
1311867201.182425 0.371192 7.555551 -5.807357
1311867201.184006 0.371192 7.555551 -5.807357
1311867201.187205 0.407114 7.555551 -5.663670
1311867201.188493 0.407114 7.555551 -5.663670
1311867201.191410 0.407114 7.567525 -5.663670
1311867201.192402 0.407114 7.567525 -5.663670
1311867201.196004 0.371192 7.555551 -5.567878
1311867201.197084 0.371192 7.555551 -5.567878
1311867201.198259 0.371192 7.555551 -5.567878
1311867201.199291 0.371192 7.555551 -5.567878
1311867201.202404 0.407114 7.651342 -5.759461
1311867201.203523 0.407114 7.651342 -5.759461
1311867201.207848 0.431062 7.651342 -5.759461
1311867201.208950 0.431062 7.651342 -5.759461
1311867201.212181 0.407114 7.555551 -5.855253
1311867201.213169 0.407114 7.555551 -5.855253
1311867201.216429 0.431062 7.651342 -5.771435
1311867201.217415 0.431062 7.651342 -5.771435
1311867201.221020 0.598697 7.651342 -6.046835
1311867201.222014 0.598697 7.651342 -6.046835
1311867201.223276 0.598697 7.651342 -6.046835
1311867201.224394 0.598697 7.651342 -6.046835
1311867201.227532 0.598697 7.555551 -5.759461
1311867201.228521 0.598697 7.555551 -5.759461
1311867201.232147 0.407114 7.555551 -5.735513
1311867201.233150 0.407114 7.555551 -5.735513
1311867201.236436 0.407114 7.555551 -5.567878
1311867201.237570 0.407114 7.555551 -5.567878
1311867201.241027 0.407114 7.555551 -5.759461
1311867201.242150 0.407114 7.555551 -5.759461
1311867201.243279 0.407114 7.555551 -5.759461
1311867201.244403 0.407114 7.555551 -5.759461
1311867201.247403 0.407114 7.747134 -5.759461
1311867201.248534 0.407114 7.747134 -5.759461
1311867201.252193 0.407114 7.555551 -5.855253
1311867201.253200 0.407114 7.555551 -5.855253
1311867201.256417 0.371192 7.651342 -6.046835
1311867201.257621 0.371192 7.651342 -6.046835
1311867201.261034 0.323296 7.555551 -5.951044
1311867201.262018 0.323296 7.555551 -5.951044
1311867201.263305 0.323296 7.555551 -5.951044
1311867201.264718 0.323296 7.555551 -5.951044
1311867201.267405 0.323296 7.747134 -5.951044
1311867201.268992 0.323296 7.747134 -5.951044
1311867201.272028 0.455009 7.747134 -5.951044
1311867201.273027 0.455009 7.747134 -5.951044
1311867201.276312 0.395140 7.842925 -6.142627
1311867201.277210 0.395140 7.842925 -6.142627
1311867201.278466 0.395140 7.842925 -6.142627
1311867201.279476 0.395140 7.842925 -6.142627
1311867201.283101 0.598697 7.651342 -5.951044
1311867201.284279 0.598697 7.651342 -5.951044
1311867201.287425 0.598697 7.603447 -5.759461
1311867201.288467 0.598697 7.603447 -5.759461
1311867201.291981 0.419088 7.579499 -5.807357
1311867201.293112 0.419088 7.579499 -5.807357
1311867201.296268 0.407114 7.555551 -5.759461
1311867201.297443 0.407114 7.555551 -5.759461
1311867201.298591 0.407114 7.555551 -5.759461
1311867201.299648 0.407114 7.555551 -5.759461
1311867201.303147 0.407114 7.555551 -5.759461
1311867201.304429 0.407114 7.555551 -5.759461
1311867201.307578 0.407114 7.555551 -5.567878
1311867201.309225 0.407114 7.555551 -5.567878
1311867201.312198 0.407114 7.363968 -5.400243
1311867201.313177 0.407114 7.363968 -5.400243
1311867201.316420 0.407114 7.363968 -5.663670
1311867201.317399 0.407114 7.363968 -5.663670
1311867201.321062 0.371192 7.459759 -5.472087
1311867201.322079 0.371192 7.459759 -5.472087
1311867201.323261 0.371192 7.459759 -5.472087
1311867201.324393 0.371192 7.459759 -5.472087
1311867201.327410 0.419088 7.459759 -5.567878
1311867201.328552 0.419088 7.459759 -5.567878
1311867201.332066 0.502905 7.531603 -5.663670
1311867201.333166 0.502905 7.531603 -5.663670
1311867201.336293 0.407114 7.747134 -5.759461
1311867201.337287 0.407114 7.747134 -5.759461
1311867201.338555 0.407114 7.747134 -5.759461
1311867201.339766 0.407114 7.747134 -5.759461
1311867201.343332 0.431062 7.651342 -5.951044
1311867201.344308 0.431062 7.651342 -5.951044
1311867201.347450 0.502905 7.747134 -6.118679
1311867201.348532 0.502905 7.747134 -6.118679
1311867201.352165 0.598697 7.747134 -6.142627
